InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.920466696409284	0.0795333035907158
Instance5	BRCA	BRCA	0.557214965363156	0.442785034636844
Instance15	BRCA	BRCA	0.878537096407607	0.121462903592393
Instance10	BRCA	BRCA	0.806052577672949	0.19394742232705
Instance11	BRCA	BRCA	0.891402523705505	0.108597476294495
Instance3	BRCA	BRCA	0.853675914678848	0.146324085321153
Instance20	BRCA	BRCA	0.813149221562395	0.186850778437605
Instance7	BRCA	BRCA	0.79030629519594	0.20969370480406
Instance18	BRCA	BRCA	0.949314663625456	0.0506853363745435
Instance2	BRCA	Control	0.480157784167339	0.519842215832661
Instance16	BRCA	BRCA	0.940585818465299	0.0594141815347012
Instance1	Control	Control	0.411397241404741	0.588602758595259
Instance4	Control	BRCA	0.957836520712582	0.0421634792874177
Instance6	BRCA	BRCA	0.931086199548597	0.0689138004514029
Instance14	BRCA	BRCA	0.949870860488818	0.0501291395111817
Instance12	Control	Control	0.0757406944146794	0.924259305585321
Instance13	Control	Control	0.424935211263768	0.575064788736232
Instance9	BRCA	BRCA	0.84959879522088	0.15040120477912
Instance19	BRCA	BRCA	0.91328300305868	0.0867169969413202
Instance8	Control	Control	0.133277023646177	0.866722976353823
