Feature	Mean Rank
2962	3.9
6167	4.6
6158	6.2
6154	6.7
6161	8.0
6146	11.4
6170	12.1
6144	13.4
6210	14.2
6165	14.5
6231	16.7
5439	19.7
6205	20.9
6137	21.0
6169	22.2
6171	22.8
23521	23.2
6156	25.5
6125	28.8
6229	30.0
6128	31.6
6173	31.6
5436	31.6
6130	31.8
6227	33.2
5611	33.3
6218	33.8
5441	34.1
51121	34.6
6201	36.5
6230	37.3
6228	38.9
6209	39.1
6134	39.5
6160	40.4
5433	40.5
6217	42.0
3921	42.0
6206	43.1
6187	45.2
6193	46.6
6157	47.3
9045	48.2
5430	48.3
6123	48.5
2926	49.7
6232	50.6
6122	50.9
6136	51.9
9349	52.5
6155	52.6
6234	53.8
6139	54.1
3843	54.4
4736	55.6
5431	57.6
6235	57.6
6204	58.3
2197	58.6
6207	60.0
6208	61.6
6188	61.8
6142	62.0
5432	62.3
6132	62.4
3320	62.8
6135	63.2
6168	63.3
6192	63.6
5437	64.6
6191	64.6
6138	66.4
6129	68.6
6141	68.7
6203	69.3
6222	70.6
6175	71.0
6164	71.4
5440	71.5
6152	71.7
11224	72.7
2963	72.8
25873	73.6
6189	73.8
6143	73.8
6124	74.8
6194	74.9
7311	74.9
5435	75.7
6159	77.5
6233	77.7
6147	78.1
6224	80.9
6133	82.7
6176	83.5
6223	84.6
6181	85.6
5438	89.0
