Feature	Mean Rank
6829	3.0
2068	4.0
2961	5.4
11198	5.6
902	9.0
4331	10.7
5439	11.8
6874	13.5
904	13.6
6921	14.8
2957	15.5
6875	16.0
2962	16.0
6872	16.6
2966	17.5
6923	19.9
25920	20.0
6924	20.3
8178	21.5
1025	22.1
5441	22.5
5436	23.2
22916	24.3
7936	24.6
6882	25.6
2968	25.9
51497	26.7
2967	27.1
5430	27.4
1022	28.6
2071	29.5
6884	29.9
8731	35.8
6749	35.9
6877	36.0
6878	36.3
2959	36.6
6827	37.0
7469	38.7
5431	39.0
4686	39.8
5437	40.1
6880	40.2
2958	40.9
2960	41.4
2965	42.9
6908	43.4
5432	43.7
9150	44.9
6917	46.9
6881	47.3
6883	47.3
5433	47.7
5438	48.1
5440	50.8
2963	51.7
8732	52.8
5435	53.7
