Feature	Mean Rank
7067	1.0
6257	2.0
126382	3.0
3164	4.0
8431	5.0
367	6.0
29982	7.0
2101	8.0
9572	9.0
7101	10.0
5468	11.0
3174	12.0
2063	13.0
9975	14.0
4306	15.0
7376	16.0
2103	17.0
5241	18.0
190	19.0
5916	20.0
5914	21.0
9970	22.0
7182	23.0
9971	24.0
2104	25.0
2494	26.0
5915	27.0
2649	28.0
6096	29.0
7421	30.0
2100	31.0
6097	32.0
4929	33.0
29959	34.0
7068	35.0
8856	36.0
5467	37.0
6258	38.0
10002	39.0
5465	40.0
2099	41.0
7181	42.0
6095	43.0
5469	44.0
6256	45.0
8013	46.0
7025	47.0
10062	48.0
3172	49.0
2908	50.0
